"","State","Year","variable","value"
"14287","NJ",1976,"Property",250000
"14288","NJ",1977,"Property",50000
"14289","NJ",1978,"Property",0
"14290","NJ",1979,"Property",252500
"14291","NJ",1980,"Property",25000
"14292","NJ",1981,"Property",250000
"14293","NJ",1982,"Property",2500000
"14294","NJ",1983,"Property",2500000
"14295","NJ",1984,"Property",0
"14296","NJ",1985,"Property",250
"14297","NJ",1986,"Property",250000
"14298","NJ",1987,"Property",257500
"14299","NJ",1988,"Property",3252500
"14300","NJ",1989,"Property",10827500
"14301","NJ",1990,"Property",6e+06
"14302","NJ",1991,"Property",2500
"14303","NJ",1992,"Property",5e+05
"14304","NJ",1993,"Property",11555000
"14305","NJ",1994,"Property",17725000
"14306","NJ",1995,"Property",3024000
"14307","NJ",1996,"Property",114580000
"14308","NJ",1997,"Property",60494000
"14309","NJ",1998,"Property",42664000
"14310","NJ",1999,"Property",550880000
"14311","NJ",2000,"Property",184369000
"14312","NJ",2001,"Property",2504000
"14313","NJ",2002,"Property",11592000
"14314","NJ",2003,"Property",45013750
"14315","NJ",2004,"Property",88356000
"14316","NJ",2005,"Property",100741000
"14317","NJ",2006,"Property",46828000
"14318","NJ",2007,"Property",132964000
"14319","NJ",2008,"Property",6282150
"14320","NJ",2009,"Property",12268250
"14321","NJ",2010,"Property",92411250
"14322","NJ",2011,"Property",1614913550
"14323","NM",1950,"Property",25250
"14324","NM",1951,"Property",250030
"14325","NM",1952,"Property",0
"14326","NM",1953,"Property",0
"14327","NM",1954,"Property",530
"14328","NM",1955,"Property",2500
"14329","NM",1956,"Property",2750
"14330","NM",1957,"Property",550180
"14331","NM",1958,"Property",90
"14332","NM",1959,"Property",45780
"14333","NM",1960,"Property",50000
"14334","NM",1961,"Property",77810
"14335","NM",1962,"Property",85250
"14336","NM",1963,"Property",32500
"14337","NM",1964,"Property",330780
"14338","NM",1965,"Property",57560
"14339","NM",1966,"Property",281000
"14340","NM",1967,"Property",27750
"14341","NM",1968,"Property",250000
"14342","NM",1969,"Property",25280
"14343","NM",1970,"Property",255280
"14344","NM",1971,"Property",56280
"14345","NM",1972,"Property",56000
"14346","NM",1973,"Property",250
"14347","NM",1974,"Property",302500
"14348","NM",1975,"Property",25060
"14349","NM",1976,"Property",25000
"14350","NM",1977,"Property",305000
"14351","NM",1978,"Property",27530
"14352","NM",1979,"Property",333030
"14353","NM",1980,"Property",2530
"14354","NM",1981,"Property",280030
"14355","NM",1982,"Property",25250120
"14356","NM",1983,"Property",3e+05
"14357","NM",1984,"Property",0
"14358","NM",1985,"Property",550030
"14359","NM",1986,"Property",0
"14360","NM",1987,"Property",280000
"14361","NM",1988,"Property",5e+05
"14362","NM",1989,"Property",52500
"14363","NM",1990,"Property",0
"14364","NM",1991,"Property",3530000
"14365","NM",1992,"Property",825500
"14366","NM",1993,"Property",6484000
"14367","NM",1994,"Property",105671000
"14368","NM",1995,"Property",6990500
"14369","NM",1996,"Property",6643000
"14370","NM",1997,"Property",38279500
"14371","NM",1998,"Property",4071300
"14372","NM",1999,"Property",6287000
"14373","NM",2000,"Property",1504015000
"14374","NM",2001,"Property",5483000
"14375","NM",2002,"Property",7488000
"14376","NM",2003,"Property",754000
"14377","NM",2004,"Property",54246000
"14378","NM",2005,"Property",5745250
"14379","NM",2006,"Property",23011000
"14380","NM",2007,"Property",23970600
"14381","NM",2008,"Property",41445500
"14382","NM",2009,"Property",9219500
"14383","NM",2010,"Property",22695450
"14384","NM",2011,"Property",40353500
"14385","NV",1950,"Property",0
"14386","NV",1951,"Property",0
"14387","NV",1952,"Property",0
"14388","NV",1953,"Property",0
"14389","NV",1954,"Property",0
"14390","NV",1955,"Property",0
"14391","NV",1956,"Property",0
"14392","NV",1957,"Property",0
"14393","NV",1958,"Property",0
"14394","NV",1959,"Property",0
"14395","NV",1960,"Property",0
"14396","NV",1961,"Property",0
"14397","NV",1962,"Property",25000
"14398","NV",1963,"Property",0
"14399","NV",1964,"Property",275000
"14400","NV",1965,"Property",0
"14401","NV",1966,"Property",0
"14402","NV",1967,"Property",0
"14403","NV",1968,"Property",0
"14404","NV",1969,"Property",0
"14405","NV",1970,"Property",0
"14406","NV",1971,"Property",0
"14407","NV",1972,"Property",0
"14408","NV",1973,"Property",0
"14409","NV",1974,"Property",0
"14410","NV",1975,"Property",250000
"14411","NV",1976,"Property",0
"14412","NV",1977,"Property",25000
"14413","NV",1978,"Property",0
"14414","NV",1979,"Property",250000
"14415","NV",1980,"Property",0
"14416","NV",1981,"Property",0
"14417","NV",1982,"Property",30
"14418","NV",1983,"Property",30
"14419","NV",1984,"Property",0
"14420","NV",1985,"Property",0
"14421","NV",1986,"Property",0
"14422","NV",1987,"Property",250250
"14423","NV",1988,"Property",0
"14424","NV",1989,"Property",277500
"14425","NV",1990,"Property",0
"14426","NV",1991,"Property",0
"14427","NV",1992,"Property",250000
"14428","NV",1993,"Property",1050000
"14429","NV",1994,"Property",51067000
"14430","NV",1995,"Property",7646050
"14431","NV",1996,"Property",1843500
"14432","NV",1997,"Property",651778500
"14433","NV",1998,"Property",16600100
"14434","NV",1999,"Property",25461000
"14435","NV",2000,"Property",1e+06
"14436","NV",2001,"Property",280700
"14437","NV",2002,"Property",9049500
"14438","NV",2003,"Property",2347000
"14439","NV",2004,"Property",152000
"14440","NV",2005,"Property",31803000
"14441","NV",2006,"Property",3208000
"14442","NV",2007,"Property",6619000
"14443","NV",2008,"Property",8555800
"14444","NV",2009,"Property",634600
"14445","NV",2010,"Property",7315600
"14446","NV",2011,"Property",6507900
"14447","NY",1950,"Property",0
"14448","NY",1951,"Property",0
"14449","NY",1952,"Property",25000
"14450","NY",1953,"Property",0
"14451","NY",1954,"Property",2525000
"14452","NY",1955,"Property",25000
"14453","NY",1956,"Property",0
"14454","NY",1957,"Property",25000
"14455","NY",1958,"Property",50000
"14456","NY",1959,"Property",3e+05
"14457","NY",1960,"Property",25275030
"14458","NY",1961,"Property",3050000
"14459","NY",1962,"Property",250
"14460","NY",1963,"Property",7500
"14461","NY",1964,"Property",25000
"14462","NY",1965,"Property",305000
"14463","NY",1966,"Property",2500
"14464","NY",1967,"Property",25000
"14465","NY",1968,"Property",275000
"14466","NY",1969,"Property",3077500
"14467","NY",1970,"Property",775000
"14468","NY",1971,"Property",550000
"14469","NY",1972,"Property",577500
"14470","NY",1973,"Property",75000
"14471","NY",1974,"Property",2775000
"14472","NY",1975,"Property",300030
"14473","NY",1976,"Property",553000
"14474","NY",1977,"Property",2802500
"14475","NY",1978,"Property",3052500
"14476","NY",1979,"Property",275000
"14477","NY",1980,"Property",2777500
"14478","NY",1981,"Property",255000
"14479","NY",1982,"Property",250280
"14480","NY",1983,"Property",42775000
"14481","NY",1984,"Property",577500
"14482","NY",1985,"Property",5505000
"14483","NY",1986,"Property",4300000
"14484","NY",1987,"Property",3075000
"14485","NY",1988,"Property",5527500
"14486","NY",1989,"Property",175605000
"14487","NY",1990,"Property",4625000
"14488","NY",1991,"Property",852500
"14489","NY",1992,"Property",11825250
"14490","NY",1993,"Property",204516500
"14491","NY",1994,"Property",119024000
"14492","NY",1995,"Property",215590000
"14493","NY",1996,"Property",297485700
"14494","NY",1997,"Property",22598000
"14495","NY",1998,"Property",324939100
"14496","NY",1999,"Property",60687870
"14497","NY",2000,"Property",90978000
"14498","NY",2001,"Property",36862000
"14499","NY",2002,"Property",36569000
"14500","NY",2003,"Property",148713000
"14501","NY",2004,"Property",114157000
"14502","NY",2005,"Property",118396390
"14503","NY",2006,"Property",1028298500
"14504","NY",2007,"Property",83890000
"14505","NY",2008,"Property",52464750
"14506","NY",2009,"Property",214238000
"14507","NY",2010,"Property",87090400
"14508","NY",2011,"Property",1189390500
"14509","OH",1950,"Property",2525000
"14510","OH",1951,"Property",7500000
"14511","OH",1952,"Property",275000
"14512","OH",1953,"Property",50000
"14513","OH",1954,"Property",855000
"14514","OH",1955,"Property",3500000
"14515","OH",1956,"Property",1530000
"14516","OH",1957,"Property",525000
"14517","OH",1958,"Property",650000
"14518","OH",1959,"Property",515500
"14519","OH",1960,"Property",105250
"14520","OH",1961,"Property",4387500
"14521","OH",1962,"Property",2777500
"14522","OH",1963,"Property",8260000
"14523","OH",1964,"Property",630000
"14524","OH",1965,"Property",96330000
"14525","OH",1966,"Property",2775000
"14526","OH",1967,"Property",532500
"14527","OH",1968,"Property",13880280
"14528","OH",1969,"Property",9115500
"14529","OH",1970,"Property",1722500
"14530","OH",1971,"Property",5977500
"14531","OH",1972,"Property",677500
"14532","OH",1973,"Property",9848060
"14533","OH",1974,"Property",257182500
"14534","OH",1975,"Property",3605250
"14535","OH",1976,"Property",1127750
"14536","OH",1977,"Property",35227500
"14537","OH",1978,"Property",17200000
"14538","OH",1979,"Property",550000
"14539","OH",1980,"Property",57130000
"14540","OH",1981,"Property",33660000
"14541","OH",1982,"Property",6100000
"14542","OH",1983,"Property",53777500
"14543","OH",1984,"Property",275000
"14544","OH",1985,"Property",842625000
"14545","OH",1986,"Property",28100000
"14546","OH",1987,"Property",375000
"14547","OH",1988,"Property",0
"14548","OH",1989,"Property",17300000
"14549","OH",1990,"Property",115952500
"14550","OH",1991,"Property",25600000
"14551","OH",1992,"Property",87830000
"14552","OH",1993,"Property",73993500
"14553","OH",1994,"Property",209025000
"14554","OH",1995,"Property",36776000
"14555","OH",1996,"Property",85200000
"14556","OH",1997,"Property",78329500
"14557","OH",1998,"Property",162476000
"14558","OH",1999,"Property",110188200
"14559","OH",2000,"Property",61326000
"14560","OH",2001,"Property",97678500
"14561","OH",2002,"Property",195673200
"14562","OH",2003,"Property",532230000
"14563","OH",2004,"Property",273551000
"14564","OH",2005,"Property",207375500
"14565","OH",2006,"Property",822431600
"14566","OH",2007,"Property",375476500
"14567","OH",2008,"Property",1408510500
"14568","OH",2009,"Property",21328500
"14569","OH",2010,"Property",187002000
"14570","OH",2011,"Property",158954500
"14571","OK",1950,"Property",1715750
"14572","OK",1951,"Property",1301030
"14573","OK",1952,"Property",596030
"14574","OK",1953,"Property",1264810
"14575","OK",1954,"Property",14538840
"14576","OK",1955,"Property",27007530
"14577","OK",1956,"Property",15666310
"14578","OK",1957,"Property",7254300
"14579","OK",1958,"Property",720760
"14580","OK",1959,"Property",2613000
"14581","OK",1960,"Property",26908810
"14582","OK",1961,"Property",16466340
"14583","OK",1962,"Property",1763030
"14584","OK",1963,"Property",410680
"14585","OK",1964,"Property",1715400
"14586","OK",1965,"Property",6885750
"14587","OK",1966,"Property",2390250
"14588","OK",1967,"Property",8883530
"14589","OK",1968,"Property",1570780
"14590","OK",1969,"Property",1412750
"14591","OK",1970,"Property",139442810
"14592","OK",1971,"Property",3120250
"14593","OK",1972,"Property",582500
"14594","OK",1973,"Property",33420620
"14595","OK",1974,"Property",128015530
"14596","OK",1975,"Property",35960000
"14597","OK",1976,"Property",11010810
"14598","OK",1977,"Property",9238340
"14599","OK",1978,"Property",6780000
"14600","OK",1979,"Property",34597750
"14601","OK",1980,"Property",19057750
"14602","OK",1981,"Property",305485210
"14603","OK",1982,"Property",317232270
"14604","OK",1983,"Property",9487090
"14605","OK",1984,"Property",142430640
"14606","OK",1985,"Property",35900000
"14607","OK",1986,"Property",36705000
"14608","OK",1987,"Property",3162500
"14609","OK",1988,"Property",930030
"14610","OK",1989,"Property",1e+06
"14611","OK",1990,"Property",28275000
"14612","OK",1991,"Property",52260000
"14613","OK",1992,"Property",7772500
"14614","OK",1993,"Property",175382000
"14615","OK",1994,"Property",43752000
"14616","OK",1995,"Property",99384700
"14617","OK",1996,"Property",7721020
"14618","OK",1997,"Property",8405020
"14619","OK",1998,"Property",28845360
"14620","OK",1999,"Property",1146212390
"14621","OK",2000,"Property",127484670
"14622","OK",2001,"Property",152682810
"14623","OK",2002,"Property",308462620
"14624","OK",2003,"Property",422782260
"14625","OK",2004,"Property",29119900
"14626","OK",2005,"Property",86879700
"14627","OK",2006,"Property",66003640
"14628","OK",2007,"Property",377530300
"14629","OK",2008,"Property",827925350
"14630","OK",2009,"Property",66617500
"14631","OK",2010,"Property",19379400
"14632","OK",2011,"Property",15070600
"14633","OR",1950,"Property",0
"14634","OR",1951,"Property",30
"14635","OR",1952,"Property",0
"14636","OR",1953,"Property",0
"14637","OR",1954,"Property",0
"14638","OR",1955,"Property",0
"14639","OR",1956,"Property",0
"14640","OR",1957,"Property",5000
"14641","OR",1958,"Property",0
"14642","OR",1959,"Property",0
"14643","OR",1960,"Property",2500
"14644","OR",1961,"Property",0
"14645","OR",1962,"Property",2500
"14646","OR",1963,"Property",0
"14647","OR",1964,"Property",0
"14648","OR",1965,"Property",2500
"14649","OR",1966,"Property",52500
"14650","OR",1967,"Property",275000
"14651","OR",1968,"Property",2.5e+07
"14652","OR",1969,"Property",25000
"14653","OR",1970,"Property",0
"14654","OR",1971,"Property",2500
"14655","OR",1972,"Property",250000
"14656","OR",1973,"Property",0
"14657","OR",1974,"Property",25000
"14658","OR",1975,"Property",2500000
"14659","OR",1976,"Property",0
"14660","OR",1977,"Property",0
"14661","OR",1978,"Property",25000
"14662","OR",1979,"Property",0
"14663","OR",1980,"Property",0
"14664","OR",1981,"Property",0
"14665","OR",1982,"Property",0
"14666","OR",1983,"Property",30000
"14667","OR",1984,"Property",302500
"14668","OR",1985,"Property",0
"14669","OR",1986,"Property",0
"14670","OR",1987,"Property",0
"14671","OR",1988,"Property",0
"14672","OR",1989,"Property",50000
"14673","OR",1990,"Property",0
"14674","OR",1991,"Property",75250
"14675","OR",1992,"Property",2500
"14676","OR",1993,"Property",6150000
"14677","OR",1994,"Property",1611000
"14678","OR",1995,"Property",30738500
"14679","OR",1996,"Property",461870000
"14680","OR",1997,"Property",94146800
"14681","OR",1998,"Property",7166000
"14682","OR",1999,"Property",6279500
"14683","OR",2000,"Property",2413000
"14684","OR",2001,"Property",5355000
"14685","OR",2002,"Property",13235000
"14686","OR",2003,"Property",777000
"14687","OR",2004,"Property",577900
"14688","OR",2005,"Property",17073500
"14689","OR",2006,"Property",79796000
"14690","OR",2007,"Property",179202000
"14691","OR",2008,"Property",7295550
"14692","OR",2009,"Property",1387800
"14693","OR",2010,"Property",4801000
"14694","OR",2011,"Property",28419200
"14695","PA",1950,"Property",532500
"14696","PA",1951,"Property",30250
"14697","PA",1952,"Property",3032500
"14698","PA",1953,"Property",60000
"14699","PA",1954,"Property",218560
